date, pm25, pm10, o3, no2, so2, co
2014/6/16, 91, 36, , 30, 1, 8
2014/6/17, 72, 53, , 33, 2, 11
2014/6/18, 111, 38, , 32, 2, 8
2014/6/19, 103, 6, , 10, , 2
2014/6/20, 36, 19, , 19, 2, 5
2014/6/21, 67, 21, , 16, 1, 4
2014/6/22, 52, 26, , 19, 1, 5
2014/6/23, 58, 48, , 34, 1, 11
2014/6/24, 107, 63, , 50, 3, 15
2014/6/25, 129, 71, , 52, 3, 18
2014/6/26, 136, 71, , 55, 3, 18
2014/6/27, 140, 80, , 62, 4, 22
2014/6/28, 148, 87, , 46, 3, 24
2014/6/29, 149, , , , , 
2014/7/1, 61, 54, , 43, 3, 15
2014/1/2, 65, 20, , , 1, 7
2014/1/3, 59, 27, , , 1, 7
2014/1/4, 66, 16, , , , 3
2014/1/5, 54, 10, , , , 3
2014/1/6, 41, 26, , , 1, 5
2014/1/7, 71, 30, , 29, 1, 5
2014/1/8, 74, 39, , 39, 2, 8
2014/1/9, 92, 32, , 37, 2, 7
2014/1/10, 74, 39, , 42, 2, 10
2014/1/11, 90, 39, , 32, 1, 11
2014/1/12, 89, 19, , 21, , 10
2014/1/13, 61, 33, , 33, 1, 11
2014/1/14, 80, 41, , 36, 2, 10
2014/1/15, 96, 29, , , 1, 8
2014/1/16, 72, 38, , , 1, 11
2014/1/17, 83, 36, , , 1, 9
2014/1/18, 84, 23, , , 1, 6
2014/1/19, 65, 14, , , 1, 4
2014/1/20, 46, 32, , , 1, 7
2014/1/21, 75, 34, , , 1, 8
2014/1/22, 77, 37, , 41, 1, 9
2014/1/23, 96, 41, , 39, 1, 11
2014/1/24, 97, 38, , 41, 1, 12
2014/1/25, 98, 27, , 23, 1, 6
2014/1/26, 61, 27, , 13, 1, 4
2014/1/27, 66, 40, , 28, 1, 6
2014/1/28, 84, 38, , 34, 2, 7
2014/1/29, 86, 38, , 40, 2, 9
2014/1/30, 72, 43, , 41, 3, 8
2014/1/31, 93, 49, , 47, 3, 9
2014/2/1, 102, 48, , 35, 2, 8
2014/2/2, 90, 37, , 20, 1, 6
2014/2/3, 75, 39, , 30, 2, 8
2014/2/4, 99, 42, , 33, 2, 8
2014/2/5, 77, 38, , 30, 2, 6
2014/2/6, 81, 46, , 37, 2, 8
2014/2/7, 97, 47, , 41, 2, 9
2014/2/8, 98, 40, , 34, 1, 8
2014/2/9, 71, 32, , 26, 1, 7
2014/2/10, 68, 50, , 39, 1, 12
2014/2/11, 109, 45, , 37, 2, 7
2014/2/12, 90, 50, , 44, 2, 10
2014/2/13, 112, 50, , 41, 2, 9
2014/2/14, 69, 34, , 38, 1, 8
2014/2/15, 81, 13, , 20, , 5
2014/2/16, 46, 12, , 16, , 4
2014/2/17, 44, 13, , 15, , 4
2014/2/18, 53, 12, , 11, , 3
2014/2/19, 64, 21, , 14, 1, 4
2014/2/20, 46, 30, , 26, 1, 6
2014/2/21, 63, 39, , 34, 2, 8
2014/2/22, 80, 37, , 31, 1, 8
2014/2/23, 72, 30, , 24, , 7
2014/2/24, 69, 36, , 35, 1, 9
2014/2/25, 83, 40, , 40, 1, 12
2014/2/26, 82, 49, , 44, 2, 11
2014/2/27, 105, 49, , 47, 2, 11
2014/2/28, 105, 33, , 39, 1, 11
2014/3/1, 80, 18, , 27, 1, 7
2014/3/2, 53, 19, , 12, , 5
2014/3/3, 50, 17, , 14, 1, 4
2014/3/4, 50, 21, , 17, 1, 5
2014/3/5, 63, 38, , 31, 1, 11
2014/3/6, 92, 31, , 25, 1, 8
2014/3/7, 73, 27, , 30, 2, 7
2014/3/8, 70, 18, , 22, 1, 6
2014/3/9, 55, 20, , 20, 1, 6
2014/3/10, 51, 39, , 36, 2, 10
2014/3/11, 97, 36, , 38, 2, 10
2014/3/12, 78, 32, , 34, 1, 9
2014/3/13, 77, 29, , 30, 1, 7
2014/3/14, 73, 35, , 37, 1, 9
2014/3/15, 84, 29, , 28, 1, 7
2014/3/16, 72, 24, , 29, , 8
2014/3/18, 75, 41, , 49, 2, 9
2014/3/19, 83, 49, , 50, 1, 10
2014/3/20, 112, 40, , 40, 2, 10
2014/3/21, 84, 33, , 31, 1, 10
2014/3/22, 81, 20, , 16, 1, 6
2014/3/23, 55, 10, , 6, 1, 2
2014/3/24, 46, 16, , 14, , 3
2014/3/25, 48, 21, , 18, 2, 4
2014/3/26, 47, 13, , 13, , 3
2014/3/27, 29, 18, , 19, 1, 5
2014/3/28, 45, 25, , 22, 2, 5
2014/3/29, 55, 28, , 23, 1, 6
2014/3/30, 59, 23, , 19, 1, 6
2014/3/31, 63, 26, , 31, 1, 10
2014/4/1, 68, 28, , 27, 1, 8
2023/2/3, , 23, , 26, , 
2022/3/7, , 29, , 43, , 3
2021/10/23, , 36, , 33, 1, 6
2021/10/24, , 18, , 14, , 3
2021/10/25, , 18, , 15, , 3
2021/10/26, , 23, , 20, , 4
2021/10/27, , 23, , 18, , 3
2021/9/15, , 2, , 14, , 8
2021/9/16, , 9, , 11, , 3
2021/9/18, , 31, , 25, , 5
2021/4/2, , 11, , 7, , 1
2021/4/3, , 15, , 10, , 2
2021/4/4, , 9, , 5, , 1
2021/4/5, , 9, , 5, , 1
2021/1/16, , 19, , 20, , 6
2021/2/6, , 13, , 5, , 4
2021/3/29, , 26, , 28, , 5
2021/3/30, , 19, , 24, , 4
2021/3/31, , 16, , 11, , 3
2021/4/1, , 16, , 12, , 2
2020/8/11, , 50, , 45, 2, 17
2020/4/1, , 22, , 16, 1, 3
2020/6/15, , 10, , , , 2
2020/1/1, , 27, , 13, , 5
2019/7/20, , 39, 33, 32, 2, 10
2019/7/21, , 37, 29, 26, 1, 10
2019/7/22, , 41, 27, 40, 2, 11
2019/9/15, , 36, 53, 19, 1, 6
2019/5/20, , 31, 26, 31, , 8
2019/5/21, , 44, 28, 44, 1, 10
2019/6/27, , 37, 32, 30, 1, 6
2019/6/28, , 48, 29, 41, 2, 8
2019/6/29, , 46, 24, 38, 2, 12
2019/6/30, , 39, 30, 27, 1, 7
2019/1/1, , 33, 27, 11, 1, 3
2019/3/3, , 19, 21, 15, , 5
2018/10/17, , 29, 40, 35, , 7
2018/5/7, , 19, , 17, , 3
2017/11/4, , 20, , 23, 1, 6
2017/9/10, , 48, , 34, 3, 7
2017/6/28, , 46, , 37, 2, 9
2017/6/29, , 48, , 39, 2, 11
2017/6/30, , 56, , 38, 2, 12
2016/6/28, , 36, , 33, 1, 9
2016/3/10, , 34, , 29, 1, 9
2016/1/3, , 6, , 5, , 2
2015/5/5, , 13, , 16, , 4
2015/1/1, , 26, , 12, 1, 5
2015/2/11, , 27, , 29, , 8
2015/2/12, , 35, , 35, , 9
2015/2/13, , 41, , 36, , 9
2015/2/14, , 21, , 21, , 5
2015/2/15, , 15, , 15, , 5
2014/7/26, , 29, , 26, 1, 7
2014/6/30, , 39, , 35, 3, 23
2014/1/1, , 19, , , , 5
2014/3/17, , 39, , 43, 2, 11
2021/1/14, , , , 17, , 3
2021/1/15, , , , 26, , 7
