date, pm25, pm10, o3, no2, so2, co
2014/7/29, 27, 19, 17, 11, 3, 
2014/7/30, 30, 42, 16, 13, 8, 
2014/7/31, 62, 57, 20, 16, 9, 
2014/8/1, 84, 122, 16, 18, 9, 
2014/8/2, 93, 66, 26, 19, 5, 
2014/8/3, 81, 74, 20, 24, 10, 
2014/8/4, 93, 81, 29, 25, 10, 
2014/8/5, 99, 29, 20, 7, 1, 
2014/8/6, 33, 46, 20, 12, 11, 
2014/8/7, 57, 69, 17, 20, 9, 
2014/8/8, 87, 30, 21, 5, 2, 
2014/8/9, 43, 19, 15, 9, 4, 
2014/8/10, 30, 36, 18, 10, 4, 
2014/8/11, 50, 71, 11, 16, 6, 
2014/8/12, 90, 90, 26, 20, 7, 
2014/8/13, 98, 28, 20, 7, 2, 
2014/8/14, 41, 25, 11, 19, 4, 
2014/8/15, 42, 34, 16, 13, 3, 
2014/8/16, 40, 41, 13, 11, 4, 
2014/8/17, 58, 32, 19, 11, 4, 
2014/8/18, 67, 24, 18, 9, 5, 
2014/8/19, 50, 32, 17, 12, 6, 
2014/8/20, 52, 35, 18, 11, 7, 
2014/8/21, 60, 36, 18, 17, 7, 
2014/8/22, 55, 70, 23, 25, 7, 
2014/8/23, 97, 54, 35, , 3, 
2014/8/24, 98, 67, 34, , 7, 
2014/8/25, 122, 84, 37, 23, 6, 
2014/8/26, 112, 50, 21, 11, 4, 
2014/8/27, 71, 33, 23, 11, 2, 
2014/8/28, 46, 56, 15, 18, 9, 
2014/8/29, 61, 40, 15, 22, 6, 
2014/8/30, 50, 49, 26, 16, 6, 
2014/8/31, 63, 53, 22, 16, 6, 
2014/9/1, 73, 23, 22, 13, 2, 
2014/9/2, 38, 51, 25, 16, 5, 
2014/9/3, 67, 16, 25, 6, 1, 
2014/9/4, 30, 12, 21, 5, , 
2014/9/5, 19, 21, 22, 12, 1, 
2014/9/6, 26, 41, 23, 14, 6, 
2014/9/7, 56, 51, 35, 11, 3, 
2014/9/8, 70, 31, 21, 7, 1, 
2014/9/9, 47, 44, 27, 15, 2, 
2014/9/10, 68, 77, 33, 23, 5, 
2014/9/11, 94, 132, 25, 17, 8, 
2014/9/12, 96, 31, 26, 9, 1, 
2014/9/13, 45, 50, 30, 13, 7, 
2014/9/14, 70, 52, 30, 14, 4, 
2014/9/15, 84, 70, 18, 24, 4, 
2014/9/16, 96, 38, 18, 13, 2, 
2014/9/17, 59, 31, 19, 14, 3, 
2014/9/18, 36, 39, 19, 15, 5, 
2014/9/19, 48, 23, 15, 13, 2, 
2014/9/20, 47, 37, 17, 20, 4, 
2014/9/21, 73, 18, 22, 5, 2, 
2014/9/22, 35, 26, 18, 11, 2, 
2014/9/23, 36, 31, 27, 12, 2, 
2014/9/24, 39, 52, 24, 14, 5, 
2014/9/25, 69, 46, 19, 18, 4, 
2014/9/26, 73, 41, 10, 22, 6, 
2014/9/27, 73, 19, 24, 11, 1, 
2014/9/28, 43, 20, 22, 12, 1, 
2014/9/29, 42, 32, 16, 16, 2, 
2014/9/30, 59, 34, 20, 17, 4, 
2014/10/1, 60, 23, 29, 11, 2, 
2014/4/2, 73, 25, 12, 10, 3, 
2014/4/3, 50, 30, 10, 8, 6, 
2014/4/4, 48, 20, 12, 2, 2, 
2014/4/5, 25, 34, 12, 6, 10, 
2014/4/6, 47, 46, 26, 9, 10, 
2014/4/7, 68, 46, 22, 13, 9, 
2014/4/8, 72, 49, 23, 12, 16, 
2014/4/9, 81, 58, 13, 17, 13, 
2014/4/10, 82, 38, 18, 9, 8, 
2014/4/11, 65, 45, 18, 10, 9, 
2014/4/12, 62, 43, 22, 11, 4, 
2014/4/13, 62, 16, 15, 6, 1, 
2014/4/14, 25, 13, 16, 9, 3, 
2014/4/15, 33, 18, 13, 16, 5, 
2014/4/16, 36, 15, 14, 8, 4, 
2014/4/17, 27, 24, 11, 10, 5, 
2014/4/18, 35, 42, 14, 8, 11, 
2014/4/19, 58, 56, 28, 11, 12, 
2014/4/20, 83, 17, 18, 5, 2, 
2014/4/21, 41, 28, 14, 9, 7, 
2014/4/22, 49, 44, 7, 13, 13, 
2014/4/23, 69, 29, 13, 7, 4, 
2014/4/24, 46, 12, 11, 7, 1, 
2014/4/25, 22, 21, 13, 11, 5, 
2014/4/26, 44, 26, 15, 9, 7, 
2014/4/27, 47, 30, 15, 9, 8, 
2014/4/28, 54, 25, 15, 12, 5, 
2014/4/29, 41, 42, 14, 11, 11, 
2014/4/30, 56, 65, 17, 16, 11, 
2014/5/1, 80, 62, 14, 16, 7, 
2014/5/2, 77, 58, 15, 12, 7, 
2014/5/3, 79, 45, 16, 12, 9, 
2014/5/4, 66, 45, 23, 13, 6, 
2014/5/5, 95, 78, 23, 18, 12, 
2014/5/6, 90, 74, 34, 19, 12, 
2014/5/7, 121, 73, 25, 16, 10, 
2014/5/9, 118, 24, 17, 10, 2, 
2014/5/10, 38, 21, 16, 10, 4, 
2014/5/11, 40, 25, 19, 9, 5, 
2014/5/12, 31, 52, 21, 11, 8, 
2014/5/13, 54, 85, 18, 16, 16, 
2014/5/14, 82, 56, 27, 12, 6, 
2014/5/15, 74, 57, 26, 18, 12, 
2014/5/16, 83, 58, 20, 12, 6, 
2014/5/17, 83, 28, 18, 8, 3, 
2014/5/18, 40, 41, 17, 10, 12, 
2014/5/19, 68, 35, 13, 11, 3, 
2014/5/20, 62, 40, 19, 13, 9, 
2014/5/21, 71, 54, 18, 14, 10, 
2014/5/22, 92, 40, 17, 16, 3, 
2014/5/23, 60, 11, 17, 7, 1, 
2014/5/24, 26, 6, 18, 3, , 
2014/5/25, 13, 7, 13, 9, 2, 
2014/5/26, 23, 30, 8, 9, 4, 
2014/5/27, 46, 19, 17, 8, 1, 
2014/5/28, 27, 19, 8, 15, 4, 
2014/5/29, 34, 26, 10, 14, 4, 
2014/5/30, 47, 53, 12, 10, 8, 
2014/5/31, 59, 82, 15, 13, 8, 
2014/6/1, 79, 61, 7, 15, 9, 
2014/6/2, 80, 19, 18, 6, 2, 
2014/6/3, 32, 44, 17, 12, 7, 
2014/6/4, 54, 59, 16, 15, 10, 
2014/6/5, 63, 82, 11, 17, 11, 
2014/6/6, 104, 46, 11, 17, 4, 
2014/6/7, 63, 47, 7, 16, 9, 
2014/6/8, 71, 40, 12, 12, 3, 
2014/6/9, 67, 20, 15, 6, 1, 
2014/6/10, 31, 23, 10, 14, 3, 
2014/6/11, 40, 25, 7, 16, 3, 
2014/6/12, 46, 42, 14, 16, 8, 
2014/6/13, 76, 72, 15, 13, 5, 
2014/6/14, 87, 66, 19, 13, 9, 
2014/6/15, 101, 17, 20, 3, , 
2014/6/16, 34, 29, 14, 14, 2, 
2014/6/17, 43, 55, 16, 11, 4, 
2014/6/18, 75, 49, 12, 11, 5, 
2014/6/19, 66, 11, 18, 5, 1, 
2014/6/20, 15, 14, 9, 18, 4, 
2014/6/21, 34, 15, 12, 12, 1, 
2014/6/22, 33, 35, 17, 9, 3, 
2014/6/23, 59, 65, 13, 12, 5, 
2014/6/24, 89, 117, 9, 20, 6, 
2014/6/25, 114, 104, 17, 22, 11, 
2014/6/26, 122, 71, 14, 18, 9, 
2014/6/27, 103, 39, 16, 11, 3, 
2014/6/28, 71, 47, 24, 12, 3, 
2014/6/29, 78, 49, 13, 15, 4, 
2014/6/30, 95, 33, 15, 12, 3, 
2014/7/1, 46, 66, 17, 19, 8, 
2014/1/2, 75, 21, 16, 11, 2, 
2014/1/3, 38, 36, 44, 6, 5, 
2014/1/4, 72, 18, 8, 4, 2, 
2014/1/5, 34, 16, 10, 3, 1, 
2014/1/6, 37, 24, 11, 7, 3, 
2014/1/7, 40, 31, 15, 8, 8, 
2014/1/8, 60, 37, 17, 12, 10, 
2014/1/9, 65, 24, 24, 9, 4, 
2014/1/10, 50, 34, 15, 11, 5, 
2014/1/11, 64, 38, 21, 12, 7, 
2014/1/12, 67, 22, 15, 8, 2, 
2014/1/13, 50, 27, 13, 13, 3, 
2014/1/14, 50, 41, 30, 14, 10, 
2014/1/15, 70, 29, 27, 15, 6, 
2014/1/16, 61, 28, 13, 14, 7, 
2014/1/17, 59, 30, 17, 13, 8, 
2014/1/18, 59, 26, 11, 9, 5, 
2014/1/19, 57, 18, 11, 7, 4, 
2014/1/20, 43, 28, 13, 8, 11, 
2014/1/21, 56, 34, 15, 13, 6, 
2014/1/22, 69, 38, 28, 13, 8, 
2014/1/23, 68, 45, 27, 17, 11, 
2014/1/24, 78, 42, 37, 17, 11, 
2014/1/25, 73, 34, 40, 14, 6, 
2014/1/26, 63, 29, , , , 
2014/1/27, 62, 22, , , , 
2014/1/28, 47, 34, 15, 4, , 
2014/1/29, 59, 44, 22, 10, 9, 
2014/1/30, 77, 43, 17, 14, 7, 
2014/1/31, 72, 46, 21, 14, 12, 
2014/2/1, 74, 47, , , , 
2014/2/2, 82, 33, , , , 
2014/2/3, 59, 32, , , , 
2014/2/4, 65, 40, , , , 
2014/2/5, 71, 48, 14, 8, 3, 
2014/2/6, 82, 44, 21, 11, 4, 
2014/2/7, 72, 56, 20, 12, 15, 
2014/2/8, 83, 62, 31, 13, 9, 
2014/2/9, 87, 41, 27, 6, 4, 
2014/2/10, 67, 46, 20, 10, 6, 
2014/2/11, 74, 49, 18, 11, 10, 
2014/2/12, 80, 60, 19, 13, 11, 
2014/2/13, 98, 55, 23, 12, 6, 
2014/2/14, 84, 34, 21, 12, 6, 
2014/2/15, 59, 15, 12, 10, 3, 
2014/2/16, 32, 15, 13, 11, 3, 
2014/2/17, 33, 13, 12, 4, 1, 
2014/2/18, 26, 24, 3, 4, 4, 
2014/2/19, 31, 34, 4, 4, 7, 
2014/2/20, 44, 38, 7, 6, 12, 
2014/2/21, 49, 50, 14, 10, 10, 
2014/2/22, 66, 39, 16, 7, 4, 
2014/2/23, 61, 46, 13, 13, 6, 
2014/2/24, 62, 33, 11, 11, 5, 
2014/2/25, 45, 49, 15, 16, 11, 
2014/2/26, 70, 55, 16, 13, 13, 
2014/2/27, 72, 69, 33, 17, 13, 
2014/2/28, 87, 33, 11, 15, 7, 
2014/3/1, 48, 24, 13, 12, 6, 
2014/3/2, 35, 23, 18, 6, 4, 
2014/3/3, 33, 24, 7, 7, 8, 
2014/3/4, 35, 32, 14, 8, 7, 
2014/3/5, 51, 41, 6, 10, 7, 
2014/3/6, 58, 44, 14, 8, 7, 
2014/3/7, 62, 17, 8, 5, 2, 
2014/3/8, 33, 34, 13, 13, 12, 
2014/3/9, 61, 41, 12, 8, 11, 
2014/3/10, 57, 52, 17, 12, 10, 
2014/3/11, 68, 56, 14, 13, 14, 
2014/3/12, 70, 42, 11, 13, 8, 
2014/3/13, 73, 42, 10, 14, 12, 
2014/3/14, 69, 42, 12, 13, 2, 
2014/3/15, 72, 47, 19, 13, 7, 
2014/3/16, 77, 52, 33, 14, 8, 
2014/3/17, 84, 52, 19, 19, 8, 
2014/3/18, 78, 48, 17, 9, 3, 
2014/3/19, 62, 36, 6, 9, , 
2014/3/20, 62, 53, 17, 12, 1, 
2014/3/21, 97, 41, 6, 12, 1, 
2014/3/22, 64, 16, 3, 5, , 
2014/3/23, 30, 17, 1, 8, , 
2014/3/24, 27, 26, 1, 10, , 
2014/3/25, 37, 31, 8, 7, 1, 
2014/3/26, 48, 22, 5, 16, 5, 
2014/3/27, 43, 28, 6, 8, 8, 
2014/3/28, 49, 29, 8, 7, 14, 
2014/3/29, 48, 40, 17, 9, 14, 
2014/3/30, 60, 38, 14, 12, 10, 
2014/3/31, 68, 45, 11, 14, 8, 
2014/4/1, 66, 45, 16, 10, 3, 
2023/2/3, , 20, 18, 18, , 
2023/1/10, , 12, 6, 13, , 
2022/3/7, , 31, , 18, 2, 
2021/7/12, , 38, , 15, , 
2021/9/9, , 27, 14, 9, , 
2021/9/10, , 24, 16, 14, , 
2021/9/11, , 33, 12, 14, , 
2021/2/5, , 8, 8, , , 
2020/4/1, , 21, , , , 
2020/1/1, , 31, 30, 9, 5, 
2020/2/12, , 11, 8, 11, , 
2020/2/13, , 10, 12, 8, 1, 
2020/2/14, , 18, 13, 9, 1, 
2020/3/24, , 11, 16, 1, , 
2019/12/18, , 15, 21, 8, 3, 
2019/12/19, , 11, 18, 9, , 
2019/12/20, , 18, 18, 12, 2, 
2019/9/16, , 40, 14, 21, 7, 
2019/6/5, , 15, 9, , , 
2019/1/1, , 16, 18, 8, 5, 
2019/1/14, , 23, 27, 14, 12, 
2019/3/3, , 20, 13, 15, 8, 
2018/10/17, , 19, 17, 12, 3, 
2018/5/7, , 13, 14, 9, 2, 
2017/11/4, , 26, 25, 14, 7, 
2017/7/12, , 19, 21, 7, 12, 
2017/9/10, , 26, , , , 
2017/4/11, , 31, 15, 10, 8, 
2016/5/12, , 32, 12, 9, 3, 
2016/1/3, , 18, 10, 7, 2, 
2015/8/17, , 36, 28, 11, 2, 
2015/4/16, , 28, 18, 11, 3, 
2015/5/8, , 26, 18, 13, 5, 
2015/6/9, , 77, 1, 39, 8, 
2015/1/1, , 43, 44, 15, 8, 
2014/5/8, , 71, 33, 21, 12, 
2014/1/1, , 34, 13, 6, 5, 
2021/2/3, , , 23, , 1, 
2021/2/4, , , 29, , , 
2019/6/1, , , 13, , 1, 
2019/6/2, , , 5, , , 
2019/6/3, , , 11, , , 
2019/6/4, , , 17, , , 
2021/7/2, , , , 16, , 
2021/7/3, , , , 13, 1, 
2021/7/4, , , , 14, , 
2021/7/5, , , , 14, , 
2021/7/6, , , , 14, , 
2021/7/7, , , , 16, , 
2021/7/8, , , , 14, 2, 
2021/7/9, , , , 12, 1, 
2021/7/10, , , , 16, 1, 
2021/7/11, , , , 21, 1, 
2021/6/28, , , , 6, 1, 
2021/6/29, , , , 4, , 
2021/6/30, , , , 10, 3, 
2021/7/1, , , , 13, 2, 
